283268,AL0634,CD0010,"2010-05-24 00:00:00.000","4 2359","Loan Interest Paid",-675.00000000000000000000,6
283269,AL0722,CD0010,"2010-05-24 00:00:00.000","4 2359","Loan Interest Paid",-675.00000000000000000000,6
283274,AL0635,CD0010,"2010-05-24 00:00:00.000","4 2359","Savings Deposit",-100.00000000000000000000,1
283276,AL0634,CD0010,"2010-05-24 00:00:00.000","4 2359","Savings Deposit",-100.00000000000000000000,1
283279,AL0722,CD0010,"2010-05-24 00:00:00.000","4 2359","Savings Deposit",-100.00000000000000000000,1
283280,AL0626,CD0010,"2010-05-24 00:00:00.000","4 2359","Savings Deposit",-100.00000000000000000000,1
283284,AL0745,CD0010,"2010-05-24 00:00:00.000","4 2359","Savings Deposit",-100.00000000000000000000,1
283297,M29721,CD0010,"2010-05-24 00:00:00.000","4 2190","Loan Interest Due",400.00000000000000000000,6
283299,M29723,CD0010,"2010-05-24 00:00:00.000","4 2190","Loan Interest Due",400.00000000000000000000,6
283301,M13793,CD0010,"2010-05-24 00:00:00.000","4 2190","Loan Interest Due",400.00000000000000000000,6
283309,AL0346,CD0010,"2010-05-24 00:00:00.000","4 2190","Loan Interest Due",525.00000000000000000000,6
283318,M29721,CD0010,"2010-05-24 00:00:00.000","4 2190","Loan Repayment",-2900.00000000000000000000,3
283321,M29723,CD0010,"2010-05-24 00:00:00.000","4 2190","Loan Repayment",-2900.00000000000000000000,3
283324,M13793,CD0010,"2010-05-24 00:00:00.000","4 2190","Loan Repayment",-3000.00000000000000000000,3
283333,AL0346,CD0010,"2010-05-24 00:00:00.000","4 2190","Loan Repayment",-3500.00000000000000000000,3
283337,M29723,CD0010,"2010-05-24 00:00:00.000","4 2190","Savings Deposit",-100.00000000000000000000,1
283340,AL0346,CD0010,"2010-05-24 00:00:00.000","4 2190","Savings Deposit",-100.00000000000000000000,1
283343,M29721,CD0010,"2010-05-24 00:00:00.000","4 2190","Savings Deposit",-100.00000000000000000000,1
283352,M32714,CD0015,"2010-05-24 00:00:00.000","4 2147","Loan Interest Due",300.00000000000000000000,6
283355,M32714,CD0015,"2010-05-24 00:00:00.000","4 2147","Loan Repayment",-1200.00000000000000000000,3
283522,LM13562,CD0010,"2010-06-09 00:00:00.000",INT,"Repayment Journal",2400.00000000000000000000,3
283582,AL1141,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-200.00000000000000000000,1
283583,AL1139,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-2000.00000000000000000000,1
283584,AL1133,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-300.00000000000000000000,1
283586,AL1147,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-200.00000000000000000000,1
283587,AL1146,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-5500.00000000000000000000,1
283589,AL1144,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-3000.00000000000000000000,1
283590,AL1137,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-300.00000000000000000000,1
283591,AL1140,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-500.00000000000000000000,1
283592,AL1142,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-2500.00000000000000000000,1
283593,AL1135,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-500.00000000000000000000,1
283594,AL1143,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-1300.00000000000000000000,1
283595,AL1134,CD0010,"2010-04-22 00:00:00.000","4 2251","Savings Deposit",-1750.00000000000000000000,1
283617,AL1141,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-200.00000000000000000000,1
283618,AL1139,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-500.00000000000000000000,1
283619,AL1133,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-410.00000000000000000000,1
283621,AL1147,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-200.00000000000000000000,1
283622,AL1146,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-200.00000000000000000000,1
283624,AL1144,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-1000.00000000000000000000,1
283625,AL1137,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-200.00000000000000000000,1
283626,AL1140,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-500.00000000000000000000,1
283627,AL1142,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-600.00000000000000000000,1
283628,AL1135,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-200.00000000000000000000,1
283629,AL1143,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-460.00000000000000000000,1
283630,AL1134,CD0010,"2010-04-01 00:00:00.000","4 2263","Savings Deposit",-1000.00000000000000000000,1
283826,LM12722,CD0015,"2010-05-13 00:00:00.000","4 2415/4 480","Loan Interest Due",425.00000000000000000000,6
283829,LM12722,CD0015,"2010-05-13 00:00:00.000","4 2415/4 480","Loan Repayment",-3400.00000000000000000000,3
284001,LM13627,CD0010,"2010-05-25 00:00:00.000","4 2294","Loan Repayment",-4660.00000000000000000000,3
284020,M15453,CD0015,"2010-05-24 00:00:00.000","4 2407","Loan Repayment",-4300.00000000000000000000,3
284309,AL0343,CD0032,"2010-05-28 00:00:00.000","10 1666","Loan Interest Due",1000.00000000000000000000,6
284311,AL0343,CD0032,"2010-05-28 00:00:00.000","10 1666","Loan Interest Paid",-1000.00000000000000000000,6
284585,M28929,CD0008,"2010-06-10 00:00:00.000",INT,"Interest Over-Paid Journal",-4279.00000000000000000000,3
285147,AL0479,CD0032,"2010-05-24 00:00:00.000","10 1698","Loan Interest Due",733.80000000000000000000,6
285150,AL0479,CD0032,"2010-05-24 00:00:00.000","10 1698","Loan Repayment",-3500.00000000000000000000,3
285161,AL0656,CD0032,"2010-05-11 00:00:00.000","10 1701/10 197","Loan Interest Due",535.80000000000000000000,6
285168,AL0656,CD0032,"2010-05-11 00:00:00.000","10 1701/10 197","Loan Repayment",-550.00000000000000000000,3
285256,M29694,CD0032,"2010-06-07 00:00:00.000","10 1694/10 195","Loan Interest Due",2250.00000000000000000000,6
285271,M29694,CD0032,"2010-06-07 00:00:00.000","10 1694/10 195","Loan Repayment",-3300.00000000000000000000,3
285283,AL0162,CD0032,"2010-06-07 00:00:00.000","10 1694/10 195","Savings Deposit",-100.00000000000000000000,1
285289,M14322,CD0032,"2010-06-07 00:00:00.000","10 1694/10 195","Savings Deposit",-100.00000000000000000000,1
285292,M24016,CD0032,"2010-06-07 00:00:00.000","10 1694/10 195","Savings Deposit",-1600.00000000000000000000,1
285293,M24017,CD0032,"2010-06-07 00:00:00.000","10 1694/10 195","Savings Deposit",-500.00000000000000000000,1
285727,M29721,CD0010,"2010-06-07 00:00:00.000","4 2379","Loan Repayment",-3050.00000000000000000000,3
285728,M29723,CD0010,"2010-06-07 00:00:00.000","4 2379","Loan Repayment",-3050.00000000000000000000,3
285730,M29723,CD0010,"2010-06-07 00:00:00.000","4 2379","Savings Deposit",-2700.00000000000000000000,1
285733,M29721,CD0010,"2010-06-07 00:00:00.000","4 2379","Savings Deposit",-2750.00000000000000000000,1
285751,LM12968,CD0015,"2010-06-04 00:00:00.000","4 2423","Loan Repayment",-26650.00000000000000000000,3
286354,M29723,CD0010,"2010-06-11 00:00:00.000",INT,"Repayment Journal",800.00000000000000000000,3
286358,M29721,CD0010,"2010-06-11 00:00:00.000",INT,"Repayment Journal",800.00000000000000000000,3
286769,LM12851,CD0008,"2010-06-08 00:00:00.000","3 1656","Loan Repayment",-10.00000000000000000000,3
286771,LM13916,CD0008,"2010-06-08 00:00:00.000","3 1655","Loan Repayment",-20.00000000000000000000,3
288447,LM13557,CD0010,"2010-02-04 00:00:00.000","4 2328","Loan Repayment",-10100.00000000000000000000,3
288588,LM13627,CD0010,"2010-06-04 00:00:00.000","4 2320","Savings Deposit",-2850.00000000000000000000,1
288602,LM13625,CD0010,"2010-06-04 00:00:00.000","4 2321","Loan Repayment",-500.00000000000000000000,3
288889,LM13557,CD0010,"2010-06-14 00:00:00.000",INT,"Interest Over-Paid Journal",-3257.56000000000000000000,3
289992,LM13935,CD0008,"2010-06-10 00:00:00.000","3 1675","Savings Deposit",-200.00000000000000000000,4
289994,AL0782,CD0008,"2010-06-10 00:00:00.000","3 1675","Savings Deposit",-1000.00000000000000000000,1
289995,LM12338,CD0008,"2010-06-10 00:00:00.000","3 1675","Savings Deposit",-400.00000000000000000000,1
289999,AL0781,CD0008,"2010-06-10 00:00:00.000","3 1675","Savings Deposit",-200.00000000000000000000,4
290037,AL0480,CD0008,"2010-06-09 00:00:00.000","3 1658","Loan Interest Due",600.00000000000000000000,6
290040,AL0480,CD0008,"2010-06-09 00:00:00.000","3 1658","Loan Repayment",-4350.00000000000000000000,3
291913,AL1345,CD0010,"2010-05-27 00:00:00.000","4 2329","Savings Deposit",-600.00000000000000000000,1
291914,AL1348,CD0010,"2010-05-27 00:00:00.000","4 2329","Savings Deposit",-250.00000000000000000000,1
291915,AL1353,CD0010,"2010-05-27 00:00:00.000","4 2329","Savings Deposit",-300.00000000000000000000,1
291917,AL1354,CD0010,"2010-05-27 00:00:00.000","4 2329","Savings Deposit",-500.00000000000000000000,1
291922,AL1352,CD0010,"2010-05-27 00:00:00.000","4 2329","Savings Deposit",-500.00000000000000000000,1
291923,AL1356,CD0010,"2010-05-27 00:00:00.000","4 2329","Savings Deposit",-1000.00000000000000000000,1
291926,AL1349,CD0010,"2010-05-27 00:00:00.000","4 2329","Savings Deposit",-1000.00000000000000000000,1
291927,AL1346,CD0010,"2010-05-27 00:00:00.000","4 2329","Savings Deposit",-1000.00000000000000000000,1
291929,AL1345,CD0010,"2010-05-20 00:00:00.000","4 2332","Savings Deposit",-600.00000000000000000000,1
291930,AL1348,CD0010,"2010-05-20 00:00:00.000","4 2332","Savings Deposit",-200.00000000000000000000,1
291931,AL1353,CD0010,"2010-05-20 00:00:00.000","4 2332","Savings Deposit",-500.00000000000000000000,1
291933,AL1354,CD0010,"2010-05-20 00:00:00.000","4 2332","Savings Deposit",-500.00000000000000000000,1
291938,AL1352,CD0010,"2010-05-20 00:00:00.000","4 2332","Savings Deposit",-500.00000000000000000000,1
291939,AL1356,CD0010,"2010-05-20 00:00:00.000","4 2332","Savings Deposit",-1000.00000000000000000000,1
291942,AL1349,CD0010,"2010-05-20 00:00:00.000","4 2332","Savings Deposit",-1200.00000000000000000000,1
291943,AL1346,CD0010,"2010-05-20 00:00:00.000","4 2332","Savings Deposit",-1000.00000000000000000000,1
291945,AL1345,CD0010,"2010-05-13 00:00:00.000","4 2331","Savings Deposit",-500.00000000000000000000,1
291946,AL1348,CD0010,"2010-05-13 00:00:00.000","4 2331","Savings Deposit",-200.00000000000000000000,1
291947,AL1353,CD0010,"2010-05-13 00:00:00.000","4 2331","Savings Deposit",-500.00000000000000000000,1
291949,AL1354,CD0010,"2010-05-13 00:00:00.000","4 2331","Savings Deposit",-1000.00000000000000000000,1
291954,AL1352,CD0010,"2010-05-13 00:00:00.000","4 2331","Savings Deposit",-500.00000000000000000000,1
291955,AL1356,CD0010,"2010-05-13 00:00:00.000","4 2331","Savings Deposit",-1000.00000000000000000000,1
291958,AL1349,CD0010,"2010-05-13 00:00:00.000","4 2331","Savings Deposit",-1000.00000000000000000000,1
291959,AL1346,CD0010,"2010-05-13 00:00:00.000","4 2331","Savings Deposit",-1000.00000000000000000000,1
291961,AL1345,CD0010,"2010-05-07 00:00:00.000","4 2330","Savings Deposit",-1000.00000000000000000000,1
291962,AL1348,CD0010,"2010-05-07 00:00:00.000","4 2330","Savings Deposit",-200.00000000000000000000,1
291963,AL1353,CD0010,"2010-05-07 00:00:00.000","4 2330","Savings Deposit",-200.00000000000000000000,1
291965,AL1354,CD0010,"2010-05-07 00:00:00.000","4 2330","Savings Deposit",-500.00000000000000000000,1
291970,AL1352,CD0010,"2010-05-07 00:00:00.000","4 2330","Savings Deposit",-500.00000000000000000000,1
291971,AL1356,CD0010,"2010-05-07 00:00:00.000","4 2330","Savings Deposit",-1000.00000000000000000000,1
291974,AL1349,CD0010,"2010-05-07 00:00:00.000","4 2330","Savings Deposit",-1000.00000000000000000000,1
291975,AL1346,CD0010,"2010-05-07 00:00:00.000","4 2330","Savings Deposit",-1000.00000000000000000000,1
291977,AL1345,CD0010,"2010-06-10 00:00:00.000","4 2333","Savings Deposit",-1000.00000000000000000000,1
291978,AL1348,CD0010,"2010-06-10 00:00:00.000","4 2333","Savings Deposit",-350.00000000000000000000,1
291979,AL1353,CD0010,"2010-06-10 00:00:00.000","4 2333","Savings Deposit",-1500.00000000000000000000,1
291981,AL1354,CD0010,"2010-06-10 00:00:00.000","4 2333","Savings Deposit",-1000.00000000000000000000,1
291986,AL1352,CD0010,"2010-06-10 00:00:00.000","4 2333","Savings Deposit",-500.00000000000000000000,1
291987,AL1356,CD0010,"2010-06-10 00:00:00.000","4 2333","Savings Deposit",-1750.00000000000000000000,1
291990,AL1349,CD0010,"2010-06-10 00:00:00.000","4 2333","Savings Deposit",-1300.00000000000000000000,1
291991,AL1346,CD0010,"2010-06-10 00:00:00.000","4 2333","Savings Deposit",-1700.00000000000000000000,1
291993,AL1345,CD0010,"2010-06-03 00:00:00.000","4 2326","Savings Deposit",-500.00000000000000000000,1
291994,AL1348,CD0010,"2010-06-03 00:00:00.000","4 2326","Savings Deposit",-200.00000000000000000000,1
291995,AL1353,CD0010,"2010-06-03 00:00:00.000","4 2326","Savings Deposit",-200.00000000000000000000,1
291997,AL1354,CD0010,"2010-06-03 00:00:00.000","4 2326","Savings Deposit",-200.00000000000000000000,1
292002,AL1352,CD0010,"2010-06-03 00:00:00.000","4 2326","Savings Deposit",-200.00000000000000000000,1
292003,AL1356,CD0010,"2010-06-03 00:00:00.000","4 2326","Savings Deposit",-1000.00000000000000000000,1
292006,AL1349,CD0010,"2010-06-03 00:00:00.000","4 2326","Savings Deposit",-500.00000000000000000000,1
292007,AL1346,CD0010,"2010-06-03 00:00:00.000","4 2326","Savings Deposit",-1000.00000000000000000000,1
293187,LM13175,CD0032,"2010-06-16 00:00:00.000","10 1723","Loan Interest Due",1050.00000000000000000000,6
293189,LM12621,CD0032,"2010-06-16 00:00:00.000","10 1723","Loan Interest Due",954.00000000000000000000,6
293195,LM13175,CD0032,"2010-06-16 00:00:00.000","10 1723","Loan Repayment",-3500.00000000000000000000,3
293197,LM12621,CD0032,"2010-06-16 00:00:00.000","10 1723","Loan Repayment",-2400.00000000000000000000,3
293222,M29694,CD0032,"2010-06-17 00:00:00.000",JKL-01081,"Savings Transfers from M25539",-2000.00000000000000000000,4
293231,M24017,CD0032,"2010-06-14 00:00:00.000","10 1711/10 200","Savings Deposit",-1040.00000000000000000000,1
293236,LM11425,CD0032,"2010-06-14 00:00:00.000","10 1720","Loan Interest Due",1614.60000000000000000000,6
293239,LM11425,CD0032,"2010-06-14 00:00:00.000","10 1720","Loan Repayment",-4000.00000000000000000000,3
293242,AL0893,CD0032,"2010-06-11 00:00:00.000","10 1707/10 198","Savings Deposit",-300.00000000000000000000,1
293245,AL0887,CD0032,"2010-06-11 00:00:00.000","10 1707/10 198","Savings Deposit",-200.00000000000000000000,1
293310,AL1390,CD0010,"2010-06-03 00:00:00.000","4 2314","Savings Deposit",-1300.00000000000000000000,1
293312,AL1382,CD0010,"2010-06-03 00:00:00.000","4 2314","Savings Deposit",-300.00000000000000000000,1
293314,AL1384,CD0010,"2010-06-03 00:00:00.000","4 2314","Savings Deposit",-200.00000000000000000000,1
293316,AL1381,CD0010,"2010-06-03 00:00:00.000","4 2314","Savings Deposit",-1000.00000000000000000000,1
293319,AL1380,CD0010,"2010-06-03 00:00:00.000","4 2314","Savings Deposit",-200.00000000000000000000,1
293320,AL1388,CD0010,"2010-06-03 00:00:00.000","4 2314","Savings Deposit",-1000.00000000000000000000,1
293326,AL1390,CD0010,"2010-05-27 00:00:00.000","4 2317","Savings Deposit",-900.00000000000000000000,1
293328,AL1382,CD0010,"2010-05-27 00:00:00.000","4 2317","Savings Deposit",-100.00000000000000000000,1
293329,AL1384,CD0010,"2010-05-27 00:00:00.000","4 2317","Savings Deposit",-200.00000000000000000000,1
293331,AL1381,CD0010,"2010-05-27 00:00:00.000","4 2317","Savings Deposit",-500.00000000000000000000,1
293333,AL1380,CD0010,"2010-05-27 00:00:00.000","4 2317","Savings Deposit",-100.00000000000000000000,1
293334,AL1388,CD0010,"2010-05-27 00:00:00.000","4 2317","Savings Deposit",-1000.00000000000000000000,1
294278,M26717,CD0015,"2010-06-17 00:00:00.000","4 2455","Loan Repayment",-450.00000000000000000000,3
294324,AL0383,CD0015,"2010-06-11 00:00:00.000","4 2443","Loan Interest Due",600.00000000000000000000,6
294330,LM12195,CD0015,"2010-06-11 00:00:00.000","4 2443","Loan Interest Due",1500.00000000000000000000,6
294335,AL0383,CD0015,"2010-06-11 00:00:00.000","4 2443","Loan Repayment",-4500.00000000000000000000,3
294341,LM12195,CD0015,"2010-06-11 00:00:00.000","4 2443","Loan Repayment",-4920.00000000000000000000,3
294343,LM12195,CD0015,"2010-06-11 00:00:00.000","4 2443","Savings Deposit",-100.00000000000000000000,1
294345,AL0383,CD0015,"2010-06-11 00:00:00.000","4 2443","Savings Deposit",-200.00000000000000000000,4
294375,AL0324,CD0015,"2010-06-10 00:00:00.000",4-2440,"Loan Interest Due",750.00000000000000000000,6
294377,LM12722,CD0015,"2010-06-10 00:00:00.000",4-2440,"Loan Interest Due",525.00000000000000000000,6
294543,M26717,CD0015,"2010-06-17 00:00:00.000",INT,"Interest Over-Paid Journal",-4357.56000000000000000000,3
295394,AL0417,CD0010,"2010-06-03 00:00:00.000",AL01878,"Lease Amount",45000.00000000000000000000,2
295396,LM13557,CD0010,"2010-06-14 00:00:00.000",AL01997,"Lease Amount",80000.00000000000000000000,2
295398,LM13562,CD0010,"2010-06-08 00:00:00.000",AL01941,"Lease Amount",80000.00000000000000000000,2
295419,M24016,CD0032,"2010-06-21 00:00:00.000",INT,"Interest Over-Paid Journal",5439.96000000000000000000,3
295450,AL0411,CD0010,"2010-06-03 00:00:00.000",AL01879,"Lease Amount",30000.00000000000000000000,2
295454,AL1143,CD0010,"2010-06-03 00:00:00.000",AL01881,"Lease Amount",45000.00000000000000000000,2
295462,LM12750,CD0008,"2010-06-02 00:00:00.000",AL01856,"Lease Amount",50000.00000000000000000000,2
295464,LM12502,CD0008,"2010-06-02 00:00:00.000",AL01855,"Lease Amount",45000.00000000000000000000,2
295466,AL0737,CD0008,"2010-06-02 00:00:00.000",AL01836,"Lease Amount",45000.00000000000000000000,2
295468,AL0731,CD0008,"2010-06-02 00:00:00.000",AL01835,"Lease Amount",45000.00000000000000000000,2
295470,AL0734,CD0008,"2010-06-02 00:00:00.000",AL01848,"Lease Amount",45000.00000000000000000000,2
295474,AL0732,CD0008,"2010-06-02 00:00:00.000",AL01837,"Lease Amount",45000.00000000000000000000,2
295478,AL0733,CD0008,"2010-06-02 00:00:00.000",AL01842,"Lease Amount",45000.00000000000000000000,2
295480,AL0739,CD0008,"2010-06-02 00:00:00.000",AL01834,"Lease Amount",30000.00000000000000000000,2
295482,M28930,CD0008,"2010-05-07 00:00:00.000",AL01679,"Lease Amount",45000.00000000000000000000,2
295492,AL0729,CD0008,"2010-06-02 00:00:00.000",AL01838,"Lease Amount",45000.00000000000000000000,2
295494,AL1134,CD0010,"2010-06-03 00:00:00.000",AL01887,"Lease Amount",50000.00000000000000000000,2
295496,LM13935,CD0008,"2010-06-02 00:00:00.000",AL01843,"Lease Amount",60000.00000000000000000000,4
295500,AL1142,CD0010,"2010-06-03 00:00:00.000",AL01886,"Lease Amount",45000.00000000000000000000,2
295518,AL1146,CD0010,"2010-06-03 00:00:00.000",AL01883,"Lease Amount",50000.00000000000000000000,2
295520,AL1144,CD0010,"2010-06-03 00:00:00.000",AL01882,"Lease Amount",50000.00000000000000000000,2
295522,AL1139,CD0010,"2010-06-03 00:00:00.000",AL01885,"Lease Amount",35000.00000000000000000000,2
295524,AL1137,CD0010,"2010-06-03 00:00:00.000",AL01884,"Lease Amount",40000.00000000000000000000,2
295620,AL0324,CD0015,"2010-06-10 00:00:00.000",4-2440,"Loan Repayment",-5000.00000000000000000000,3
295622,LM12722,CD0015,"2010-06-10 00:00:00.000",4-2440,"Loan Repayment",-3000.00000000000000000000,3
295623,LM13939,CD0015,"2010-06-10 00:00:00.000",4-2440,"Loan Repayment",-7800.00000000000000000000,3
295680,LM13939,CD0015,"2010-06-10 00:00:00.000","4 2440","Savings Deposit",-200.00000000000000000000,1
295785,LM12433,CD0015,"2010-06-03 00:00:00.000",AL01892,"Lease Amount",40000.00000000000000000000,2
295799,AL0952,CD0032,"2010-05-17 00:00:00.000",AL01734,"Lease Amount",31800.00000000000000000000,2
296170,LM12785,CD0015,"2010-06-17 00:00:00.000","4 2467","Loan Repayment",-18500.00000000000000000000,3
296174,AL0409,CD0010,"2010-06-17 00:00:00.000","4 2344","Loan Interest Due",1050.00000000000000000000,6
296203,AL0409,CD0010,"2010-06-17 00:00:00.000","4 2344","Loan Repayment",-4415.00000000000000000000,3
296227,AL0417,CD0010,"2010-06-17 00:00:00.000","4 2344","Loan Repayment",-675.00000000000000000000,3
296228,AL0411,CD0010,"2010-06-17 00:00:00.000","4 2344","Loan Repayment",-450.00000000000000000000,3
296232,AL0409,CD0010,"2010-06-17 00:00:00.000","4 2344","Savings Deposit",-200.00000000000000000000,1
296235,AL0842,CD0010,"2010-06-17 00:00:00.000","4 2344","Savings Deposit",-200.00000000000000000000,1
296238,AL0417,CD0010,"2010-06-17 00:00:00.000","4 2344","Savings Deposit",-200.00000000000000000000,1
296253,LM13726,CD0010,"2010-06-16 00:00:00.000","4 2341","Loan Interest Due",600.00000000000000000000,6
296255,M24383,CD0010,"2010-06-16 00:00:00.000","4 2341","Loan Interest Due",675.00000000000000000000,6
296270,LM13726,CD0010,"2010-06-16 00:00:00.000","4 2341","Loan Repayment",-3933.00000000000000000000,3
296272,M24383,CD0010,"2010-06-16 00:00:00.000","4 2341","Loan Repayment",-4425.00000000000000000000,3
296279,LM13726,CD0010,"2010-06-16 00:00:00.000","4 2341","Savings Deposit",-50.00000000000000000000,1
296284,M24383,CD0010,"2010-06-16 00:00:00.000","4 2341","Savings Deposit",-50.00000000000000000000,1
296358,AL1133,CD0010,"2010-06-11 00:00:00.000","4 2343","Savings Deposit",-2340.00000000000000000000,1
296360,AL1141,CD0010,"2010-06-10 00:00:00.000","4 2334","Savings Deposit",-1300.00000000000000000000,1
296361,AL1133,CD0010,"2010-06-10 00:00:00.000","4 2334","Savings Deposit",-500.00000000000000000000,1
296362,AL1147,CD0010,"2010-06-10 00:00:00.000","4 2334","Savings Deposit",-2000.00000000000000000000,1
296364,AL1135,CD0010,"2010-06-10 00:00:00.000","4 2334","Savings Deposit",-3000.00000000000000000000,1
296494,M23345,CD0015,"2010-06-22 00:00:00.000","4 2458/4 500","Loan Interest Due",266.67000000000000000000,6
296500,M23344,CD0015,"2010-06-22 00:00:00.000","4 2458/4 500","Loan Interest Due",525.00000000000000000000,6
296506,M18098,CD0015,"2010-06-22 00:00:00.000","4 2458/4 500","Loan Interest Due",600.00000000000000000000,6
296516,M23345,CD0015,"2010-06-22 00:00:00.000","4 2458/4 500","Loan Repayment",-2770.00000000000000000000,3
296521,M23344,CD0015,"2010-06-22 00:00:00.000","4 2458/4 500","Loan Interest Paid",-525.00000000000000000000,6
296526,M18098,CD0015,"2010-06-22 00:00:00.000","4 2458/4 500","Loan Repayment",-4400.00000000000000000000,3
296531,M23344,CD0015,"2010-06-22 00:00:00.000","4 2458/4 500","Savings Deposit",-100.00000000000000000000,1
296532,M18098,CD0015,"2010-06-22 00:00:00.000","4 2458/4 500","Savings Deposit",-100.00000000000000000000,1
296537,M23345,CD0015,"2010-06-22 00:00:00.000","4 2458/4 500","Savings Deposit",-100.00000000000000000000,1
296543,LM12791,CD0015,"2010-06-22 00:00:00.000","4 2450","Loan Interest Due",266.67000000000000000000,6
296551,LM12788,CD0015,"2010-06-22 00:00:00.000","4 2450","Loan Interest Due",400.00000000000000000000,6
296555,LM12784,CD0015,"2010-06-22 00:00:00.000","4 2450","Loan Interest Due",750.00000000000000000000,6
296559,LM12791,CD0015,"2010-06-22 00:00:00.000","4 2450","Loan Repayment",-760.00000000000000000000,3
296568,LM12788,CD0015,"2010-06-22 00:00:00.000","4 2450","Loan Repayment",-2900.00000000000000000000,3
296572,LM12784,CD0015,"2010-06-22 00:00:00.000","4 2450","Loan Repayment",-4917.00000000000000000000,3
296577,LM12784,CD0015,"2010-06-22 00:00:00.000","4 2450","Savings Deposit",-100.00000000000000000000,1
296579,LM12791,CD0015,"2010-06-22 00:00:00.000","4 2450","Savings Deposit",-100.00000000000000000000,1
296580,LM12788,CD0015,"2010-06-22 00:00:00.000","4 2450","Savings Deposit",-100.00000000000000000000,1
296586,M32714,CD0015,"2010-06-22 00:00:00.000","4 2461","Loan Interest Due",300.00000000000000000000,6
296597,M32714,CD0015,"2010-06-22 00:00:00.000","4 2461","Loan Repayment",-2300.00000000000000000000,3
296603,AL1213,CD0015,"2010-06-22 00:00:00.000","4 2461","Savings Deposit",-650.00000000000000000000,1
296604,AL1210,CD0015,"2010-06-22 00:00:00.000","4 2461","Savings Deposit",-200.00000000000000000000,1
296609,M32714,CD0015,"2010-06-22 00:00:00.000","4 2461","Savings Deposit",-100.00000000000000000000,1
296614,AL1432,CD0015,"2010-06-22 00:00:00.000","4 2461","Savings Deposit",-300.00000000000000000000,1
296641,LM12968,CD0015,"2010-06-22 00:00:00.000","4 2464","Savings Deposit",-100.00000000000000000000,1
296662,LM12757,CD0010,"2010-06-22 00:00:00.000","4 2359","Loan Interest Due",2100.00000000000000000000,6
296667,LM12757,CD0010,"2010-06-22 00:00:00.000","4 2359","Loan Repayment",-5653.00000000000000000000,3
296717,LM12389,CD0015,"2010-06-21 00:00:00.000","4 2456","Loan Interest Due",533.34000000000000000000,6
296719,LM12246,CD0015,"2010-06-21 00:00:00.000","4 2456","Loan Interest Due",800.00000000000000000000,6
296721,LM12245,CD0015,"2010-06-21 00:00:00.000","4 2456","Loan Interest Due",533.34000000000000000000,6
296737,LM12389,CD0015,"2010-06-21 00:00:00.000","4 2456","Loan Repayment",-3880.00000000000000000000,3
296739,LM12246,CD0015,"2010-06-21 00:00:00.000","4 2456","Loan Repayment",-8300.00000000000000000000,3
296741,LM12245,CD0015,"2010-06-21 00:00:00.000","4 2456","Loan Repayment",-3800.00000000000000000000,3
296750,LM12433,CD0015,"2010-06-21 00:00:00.000","4 2456","Loan Repayment",-540.00000000000000000000,3
296752,LM12246,CD0015,"2010-06-21 00:00:00.000","4 2456","Savings Deposit",-100.00000000000000000000,1
296754,LM12389,CD0015,"2010-06-21 00:00:00.000","4 2456","Savings Deposit",-100.00000000000000000000,1
296755,LM12433,CD0015,"2010-06-21 00:00:00.000","4 2456","Savings Deposit",-100.00000000000000000000,1
296761,M26294,CD0015,"2010-06-21 00:00:00.000","4 2465","Loan Interest Due",533.34000000000000000000,6
296769,M26296,CD0015,"2010-06-21 00:00:00.000","4 2465","Loan Interest Due",600.00000000000000000000,6
296775,M26304,CD0015,"2010-06-21 00:00:00.000","4 2465","Loan Interest Due",750.00000000000000000000,6
296777,M26298,CD0015,"2010-06-21 00:00:00.000","4 2465","Loan Interest Due",750.00000000000000000000,6
296783,M26292,CD0015,"2010-06-21 00:00:00.000","4 2465","Loan Interest Due",1200.00000000000000000000,6
